CustomerID,Recency,Frequency,Monetary_Value,Quantity_Avg,Quantity_Total,AOV,90P_Days_Between_Purchase,50P_Days_Between_Purchase,Churn_Risk
16806,95,4,775.0399999999995,3.696078431372549,377,193.75999999999988,61.2,34.0,high
16807,134,3,1127.41,11.611940298507463,778,375.80333333333334,69.4,55.0,high
16808,90,2,297.27000000000004,8.521739130434783,196,148.63500000000002,157.5,87.5,medium
16809,15,5,915.2800000000001,4.375838926174497,652,183.056,73.2,53.0,low
16813,42,9,1484.8800000000008,2.7981438515081205,1206,164.98666666666676,27.2,18.0,high
16814,6,21,6736.180000000003,8.554179566563468,2763,320.77047619047636,25.0,16.0,low
16816,95,4,422.8800000000001,9.785714285714286,274,105.72000000000003,127.90000000000002,45.0,medium
16817,24,8,1318.93,9.422535211267606,669,164.86625,106.1,22.0,medium
16818,2,11,3251.6800000000003,11.51063829787234,2164,295.60727272727274,35.0,11.0,low
16824,7,2,460.14,9.076923076923077,236,230.07,133.20000000000002,74.0,low
16825,30,2,689.8800000000001,13.357142857142858,374,344.94000000000005,132.3,73.5,low
16832,176,3,195.3,2.75,33,65.10000000000001,18.0,14.0,high
16833,251,3,670.8699999999999,9.5625,306,223.6233333333333,59.2,0.0,high
16835,120,2,180.85000000000002,6.1,61,90.42500000000001,219.6,122.0,low
16836,31,2,235.55,12.818181818181818,141,117.775,68.4,38.0,low
16837,23,11,3123.930000000001,9.181818181818182,1515,283.9936363636365,39.0,7.0,medium
16838,189,2,412.66,7.4,185,206.33,81.0,45.0,high
16839,14,32,14346.88999999998,22.91372549019608,5843,448.34031249999936,17.900000000000002,9.0,medium
16841,28,6,1966.1000000000006,18.913793103448278,2194,327.68333333333345,86.5,30.5,low
16842,92,3,1264.9899999999998,11.0,693,421.66333333333324,128.4,54.0,medium
16843,34,16,9995.000000000002,22.505291005291006,8507,624.6875000000001,37.0,18.0,medium
16851,34,2,235.26000000000002,13.571428571428571,190,117.63000000000001,8.1,4.5,high
16852,2,2,117.46000000000001,6.222222222222222,56,58.730000000000004,148.5,82.5,low
16855,15,2,328.15,8.631578947368421,164,164.075,17.1,9.5,medium
16859,136,2,684.0999999999998,15.903846153846153,827,342.0499999999999,104.4,58.0,high
16861,51,2,173.76,23.333333333333332,140,86.88,88.2,49.0,medium
16863,23,2,502.8,15.73076923076923,409,251.4,301.5,167.5,low
16866,132,3,207.73999999999998,5.454545454545454,60,69.24666666666666,10.4,8.0,high
16869,14,4,825.1699999999997,4.5703125,585,206.29249999999993,88.20000000000002,18.5,low
16871,13,6,2774.83,9.145985401459853,1253,462.47166666666664,94.0,30.0,low
16872,69,3,304.84000000000003,34.57142857142857,242,101.61333333333334,68.80000000000001,28.0,high
16873,53,5,4864.9900000000025,13.447761194029852,2703,972.9980000000005,98.80000000000001,65.0,low
16875,59,5,2091.23,9.544642857142858,1069,418.246,121.4,43.0,medium
16877,4,6,932.6999999999999,2.911949685534591,463,155.45,83.5,10.0,low
16880,22,7,1514.2800000000009,4.230337078651686,753,216.3257142857144,43.20000000000002,20.0,medium
16882,58,3,705.1199999999998,10.871794871794872,424,235.03999999999994,153.0,77.0,low
16883,179,2,271.09999999999997,2.736842105263158,104,135.54999999999998,165.6,92.0,high
16884,29,2,429.84,12.307692307692308,320,214.92,0.0,0.0,high
16885,7,3,477.6199999999996,1.8217821782178218,184,159.20666666666654,251.0,35.0,low
16889,186,3,1567.4300000000005,6.851851851851852,925,522.4766666666668,84.0,48.0,high
16891,28,4,684.3899999999998,1.3858695652173914,255,171.09749999999994,178.70000000000005,52.0,low
16892,7,3,372.5199999999998,2.5641025641025643,200,124.17333333333328,126.0,14.0,low
16897,291,2,272.57000000000005,1.972972972972973,73,136.28500000000003,12.6,7.0,high
16898,18,3,505.5699999999998,2.5864197530864197,419,168.52333333333328,183.0,151.0,low
16899,11,5,972.0799999999996,4.51,451,194.4159999999999,119.80000000000001,59.0,low
16900,8,3,1014.0000000000005,9.846153846153847,768,338.00000000000017,34.800000000000004,2.0,medium
16904,21,14,3309.7399999999993,2.5885885885885886,1724,236.40999999999994,45.50000000000001,15.5,medium
16905,11,6,2761.07,6.851648351648351,1247,460.17833333333334,150.0,25.0,low
16906,73,4,529.5100000000001,2.5053763440860215,233,132.37750000000003,86.10000000000001,30.0,medium
16907,20,5,997.6800000000002,1.9735099337748345,298,199.53600000000003,105.80000000000001,74.0,low
16910,1,7,1313.6700000000026,1.6241758241758242,739,187.66714285714323,25.60000000000001,8.0,low
16912,20,11,2567.560000000001,10.188118811881187,1029,233.41454545454553,75.0,32.0,low
16915,1,6,516.51,2.3157894736842106,132,86.085,81.0,38.0,low
16916,15,2,571.0500000000004,3.076923076923077,440,285.5250000000002,313.2,174.0,low
16918,41,6,1069.3399999999997,5.6328125,721,178.22333333333327,110.5,22.5,medium
16919,148,11,2756.2999999999984,4.321100917431193,1413,250.57272727272712,22.0,8.0,high
16923,4,19,7004.5999999999785,4.691964285714286,3153,368.6631578947357,30.999999999999996,19.0,low
16924,13,3,843.1499999999997,5.9397590361445785,493,281.0499999999999,38.2,19.0,low
16927,107,3,214.25,21.5,129,71.41666666666667,145.0,85.0,medium
16928,72,17,2751.259999999999,10.04326923076923,2089,161.83882352941168,34.60000000000001,14.0,high
16929,9,6,1089.4500000000005,11.123076923076923,723,181.57500000000007,45.0,20.0,low
16930,18,3,407.31,6.314814814814815,341,135.77,33.6,0.0,medium
16931,11,20,4143.829999999992,3.4620098039215685,2825,207.1914999999996,28.70000000000001,14.0,low
16934,46,2,970.8799999999998,6.435483870967742,399,485.4399999999999,0.0,0.0,high
16938,171,3,1597.6000000000013,3.790909090909091,834,532.5333333333338,102.4,0.0,high
16940,44,3,3034.3900000000017,7.032786885245901,2145,1011.4633333333339,119.4,117.0,low
16942,4,9,1916.2200000000016,2.886120996441281,811,212.91333333333353,44.40000000000001,19.0,low
16943,203,3,810.3,4.393939393939394,145,270.09999999999997,55.4,49.0,high
16945,13,19,4390.900000000007,10.70281124497992,2665,231.10000000000036,40.80000000000001,17.0,low
16948,130,3,331.82,26.0,494,110.60666666666667,111.0,63.0,high
16949,32,5,720.7200000000001,12.735849056603774,675,144.14400000000003,111.80000000000001,36.0,low
16950,48,3,1211.0400000000002,14.571428571428571,612,403.68000000000006,207.0,67.0,low
16951,126,3,1269.8000000000013,15.325581395348838,1318,423.2666666666671,134.0,2.0,medium
16952,101,2,167.11,5.75,92,83.555,0.0,0.0,high
16954,8,7,1905.2600000000002,17.591836734693878,862,272.18,104.4,43.0,low
16955,176,4,505.32000000000005,10.64,266,126.33000000000001,115.30000000000003,18.0,high
16957,231,2,416.64,10.75,172,208.32,37.800000000000004,21.0,high
16960,30,3,505.0999999999999,3.01,301,168.36666666666665,157.0,21.0,medium
16966,7,6,1269.13,43.24,1081,211.52166666666668,80.5,27.5,low
16969,31,3,634.4700000000001,15.428571428571429,648,211.49000000000004,86.6,57.0,low
16979,9,5,1659.6600000000003,10.76,807,331.9320000000001,127.80000000000001,22.0,low
16980,247,2,906.9800000000006,7.080459770114943,616,453.4900000000003,32.4,18.0,high
16983,4,7,1900.8799999999997,8.993243243243244,1331,271.55428571428564,85.8,49.0,low
16984,80,2,4343.899999999996,5.835380835380835,2375,2171.949999999998,36.9,20.5,high
16985,9,10,5699.360000000001,14.466666666666667,1736,569.936,69.1,44.5,low
16986,21,2,183.04000000000002,29.333333333333332,88,91.52000000000001,0.0,0.0,high
16987,34,6,1401.9100000000005,3.05607476635514,327,233.65166666666676,70.0,10.5,medium
16989,7,5,635.8499999999999,39.72727272727273,437,127.16999999999999,50.4,19.0,low
16992,2,5,1588.9799999999998,9.24731182795699,860,317.79599999999994,93.6,62.0,low
16996,22,6,1473.7600000000002,14.702702702702704,544,245.6266666666667,107.5,53.0,low
16997,280,3,732.1600000000001,29.333333333333332,352,244.05333333333337,20.0,16.0,high
16998,141,4,323.0,19.0,76,80.75,85.5,27.0,high
16999,15,2,403.2600000000001,10.521739130434783,242,201.63000000000005,45.0,25.0,low
17001,14,10,3542.78,12.718954248366012,1946,354.278,46.39999999999999,36.0,low
17002,77,3,1538.9099999999999,13.857142857142858,679,512.9699999999999,118.80000000000001,74.0,medium
17004,38,2,1210.8599999999994,15.340909090909092,675,605.4299999999997,41.4,23.0,medium
17006,10,3,532.72,5.5,187,177.57333333333335,37.6,12.0,low
17007,42,6,902.13,11.173076923076923,581,150.355,123.0,29.5,medium
17014,24,2,353.8099999999997,2.0701754385964914,118,176.90499999999986,30.6,17.0,medium
17015,20,3,1836.5199999999995,9.129032258064516,1981,612.1733333333332,99.6,42.0,low
17017,1,19,7846.000000000006,22.90794979079498,5475,412.94736842105294,47.79999999999998,6.0,low
17018,32,2,1043.5,11.0,176,521.75,256.5,142.5,low
17019,3,4,1279.9200000000012,3.534188034188034,827,319.9800000000003,195.40000000000003,52.5,low
17024,37,3,103.05,23.0,69,34.35,57.0,53.0,low
17025,52,3,334.25,23.444444444444443,211,111.41666666666667,249.60000000000002,0.0,medium
17026,177,2,133.70000000000002,18.25,73,66.85000000000001,165.6,92.0,high
17027,70,6,890.4699999999997,2.7516339869281046,421,148.4116666666666,102.0,16.0,medium
17029,102,2,199.68,48.0,96,99.84,113.4,63.0,medium
17031,3,2,380.35,10.681818181818182,235,190.175,128.70000000000002,71.5,low
17033,78,3,877.7399999999999,18.214285714285715,510,292.58,141.4,127.0,low
17034,8,3,725.32,13.666666666666666,410,241.77333333333334,178.2,63.0,low
17035,237,2,437.78,8.178571428571429,229,218.89,58.5,32.5,high
17041,18,3,1088.7700000000002,13.585714285714285,951,362.9233333333334,217.20000000000002,82.0,low
17042,113,4,916.0000000000003,10.02247191011236,892,229.00000000000009,47.300000000000004,37.0,high
17043,24,4,1700.41,9.254901960784315,944,425.1025,114.30000000000001,53.0,low
17045,105,3,311.14,4.818181818181818,106,103.71333333333332,81.4,43.0,high
17047,77,3,1081.88,8.2,533,360.6266666666667,95.2,0.0,medium
17048,109,3,903.2999999999998,11.279069767441861,485,301.09999999999997,140.8,48.0,medium
17049,13,8,5005.670000000004,8.194630872483222,2442,625.7087500000005,58.2,32.0,low
17050,88,6,3143.2199999999993,5.1075949367088604,1614,523.8699999999999,76.5,20.5,high
17054,20,5,1330.9800000000005,9.686746987951807,804,266.1960000000001,93.0,27.0,low
17058,73,3,1184.19,9.548387096774194,592,394.73,101.6,40.0,medium
17059,21,5,3047.349999999998,3.362403100775194,1735,609.4699999999996,99.6,80.0,low
17061,65,11,5541.400000000001,14.262626262626263,1412,503.7636363636364,36.0,8.0,high
17062,305,4,533.2299999999998,6.057971014492754,418,133.30749999999995,32.60000000000001,5.0,high
17063,13,7,1467.6399999999994,9.871794871794872,770,209.66285714285706,113.4,0.0,medium
17064,50,3,858.2600000000002,5.129032258064516,318,286.08666666666676,139.8,123.0,low
17068,4,21,4589.820000000003,7.31864406779661,2159,218.5628571428573,27.0,14.0,low
17069,20,9,2742.3200000000006,10.531468531468532,1506,304.7022222222223,80.60000000000001,18.0,medium
17071,20,9,2435.1100000000006,8.55,1197,270.56777777777785,53.6,31.0,low
17073,9,4,1423.84,4.381502890173411,758,355.96,33.2,28.0,low
17075,9,4,823.1900000000002,3.792207792207792,292,205.79750000000004,175.60000000000002,31.5,low
17076,27,3,883.9399999999999,10.84,271,294.64666666666665,207.60000000000002,90.0,low
17078,27,2,390.5800000000001,24.37037037037037,658,195.29000000000005,0.0,0.0,high
17080,14,2,271.3,17.75,142,135.65,222.3,123.5,low
17081,17,2,290.1600000000001,1.21875,78,145.08000000000004,18.0,10.0,medium
17082,25,2,1841.2100000000005,12.654320987654321,1025,920.6050000000002,256.5,142.5,low
17083,101,3,1401.4799999999993,14.846153846153847,772,467.1599999999998,150.4,8.0,medium
17084,27,2,2912.0900000000006,10.87037037037037,1761,1456.0450000000003,0.0,0.0,high
17085,115,5,1541.76,4.2032085561497325,786,308.352,98.2,48.0,high
17086,16,5,1353.8400000000001,17.815384615384616,1158,270.76800000000003,13.2,6.0,high
17088,20,4,1977.8099999999988,7.547826086956522,868,494.4524999999997,98.0,57.0,low
17090,44,6,1818.3400000000008,12.948275862068966,751,303.0566666666668,97.5,47.5,low
17091,23,8,3389.7100000000005,9.052023121387283,1566,423.71375000000006,85.2,54.0,low
17092,41,4,1768.8800000000006,9.048,1131,442.22000000000014,117.10000000000002,37.5,medium
17095,14,3,1325.009999999999,8.35135135135135,618,441.6699999999997,227.8,35.0,low
17096,7,4,1014.7800000000003,7.0625,339,253.69500000000008,107.80000000000001,63.0,low
17097,2,7,785.67,2.3227848101265822,367,112.23857142857142,137.60000000000005,10.0,low
17100,10,2,964.5400000000001,12.307692307692308,800,482.27000000000004,0.0,0.0,high
17101,2,4,1590.1199999999997,16.5,693,397.5299999999999,94.50000000000001,20.0,low
17105,151,2,650.5200000000004,7.122222222222222,641,325.2600000000002,132.3,73.5,high
17107,25,6,10509.960000000001,8.610047846889952,3599,1751.66,74.0,47.0,low
17109,21,6,880.14,5.034188034188034,589,146.69,99.5,1.0,medium
17114,25,7,692.8399999999998,1.7378640776699028,179,98.97714285714282,70.80000000000001,40.0,low
17115,174,2,611.82,8.125,260,305.91,45.0,25.0,high
17126,144,5,986.1099999999999,2.9076923076923076,756,197.22199999999998,113.4,0.0,high
17131,25,4,1388.6400000000006,7.635135135135135,565,347.16000000000014,23.800000000000004,7.0,high
17133,7,7,2822.6000000000004,42.2962962962963,1142,403.22857142857146,74.40000000000002,19.0,low
17134,98,2,425.0999999999999,4.25,102,212.54999999999995,141.3,78.5,medium
17135,8,7,902.3299999999998,20.76923076923077,1080,128.9042857142857,144.00000000000006,14.0,low
17139,7,12,10597.169999999991,10.828451882845188,5176,883.0974999999993,46.60000000000001,24.5,low
17146,97,3,609.53,6.057142857142857,212,203.17666666666665,144.6,95.0,medium
17147,14,4,1704.7900000000002,10.88888888888889,882,426.19750000000005,119.0,81.5,low
17152,186,3,1029.5,21.5,301,343.1666666666667,54.400000000000006,0.0,high
17155,9,2,251.69999999999996,12.1,242,125.84999999999998,144.0,80.0,low
17158,24,3,1246.5199999999995,11.611940298507463,778,415.5066666666665,185.4,127.0,low
17159,13,3,1534.03,11.0,1111,511.3433333333333,87.4,53.0,low
17160,23,6,3513.0299999999993,12.471615720524017,2856,585.5049999999999,72.0,24.0,low
17162,20,10,1722.6599999999999,9.625,1001,172.266,67.60000000000001,28.0,low
17163,13,2,309.90000000000003,13.2,66,154.95000000000002,50.4,28.0,low
17164,24,7,2423.5300000000007,10.42361111111111,1501,346.2185714285715,65.0,46.0,low
17166,30,2,206.33999999999997,6.5,78,103.16999999999999,148.5,82.5,low
17169,49,2,832.9800000000005,9.74074074074074,526,416.49000000000024,112.5,62.5,low
17173,2,7,3305.9600000000014,12.985915492957746,922,472.2800000000002,40.000000000000014,14.0,low
17175,36,4,1355.44,12.73015873015873,802,338.86,109.30000000000001,67.5,low
17179,170,3,720.85,3.625,290,240.28333333333333,114.0,54.0,high
17180,48,4,783.8800000000003,5.3359375,683,195.97000000000008,151.0,37.0,medium
17181,49,2,175.6,5.260869565217392,121,87.8,284.40000000000003,158.0,low
17183,14,5,2744.6099999999997,16.918032786885245,1032,548.9219999999999,35.800000000000004,10.0,medium
17186,38,2,81.6,48.0,96,40.8,11.700000000000001,6.5,high
17188,3,7,2873.6900000000005,15.69047619047619,1318,410.5271428571429,140.8,23.0,low
17189,97,2,385.94,3.721311475409836,227,192.97,227.70000000000002,126.5,low
17190,50,2,261.4,8.368421052631579,159,130.7,133.20000000000002,74.0,low
17191,20,7,2048.9800000000014,4.822784810126582,1143,292.71142857142877,91.60000000000001,66.0,low
17193,27,7,1443.9399999999998,24.1875,774,206.27714285714282,52.200000000000024,10.0,medium
17198,15,3,653.8500000000001,3.71875,357,217.95000000000005,273.8,5.0,medium
17203,27,6,2837.66,13.519736842105264,2055,472.9433333333333,11.5,0.0,high
17204,167,4,1537.61,11.333333333333334,646,384.4025,52.10000000000001,11.0,high
17211,18,8,2220.0600000000018,6.270142180094787,1323,277.5075000000002,101.89999999999999,26.0,low
17213,32,7,2769.179999999999,7.490445859872612,1176,395.5971428571427,128.8,12.0,medium
17214,52,6,967.8499999999996,2.679611650485437,276,161.30833333333325,106.0,34.0,medium
17218,3,9,1830.3300000000002,3.5214007782101167,905,203.37,120.8,18.0,low
17220,16,14,3186.4500000000025,4.031779661016949,1903,227.6035714285716,50.400000000000006,25.5,low
17223,302,2,375.66999999999996,2.3125,111,187.83499999999998,52.2,29.0,high
17227,10,6,812.78,13.553191489361701,637,135.46333333333334,106.5,63.0,low
17228,7,8,1913.7000000000014,7.25,1508,239.21250000000018,108.1,30.5,low
17229,88,2,318.76000000000005,3.9361702127659575,185,159.38000000000002,41.4,23.0,high
17230,256,8,3709.880000000001,20.07246376811594,1385,463.7350000000001,43.9,0.0,high
17231,4,10,3160.2200000000007,3.175600739371534,1718,316.02200000000005,62.1,36.0,low
17235,17,2,548.5600000000001,7.724137931034483,224,274.28000000000003,312.3,173.5,low
17236,4,6,903.71,4.514285714285714,474,150.61833333333334,114.0,50.5,low
17237,3,2,314.69,5.526315789473684,105,157.345,9.9,5.5,low
17238,9,15,3122.920000000001,3.0992063492063493,1562,208.19466666666673,47.2,21.0,low
17242,100,2,1135.0399999999997,15.275,611,567.5199999999999,64.8,36.0,high
17243,6,24,7595.569999999996,7.688,2883,316.48208333333315,22.7,13.5,low
17252,108,2,351.0899999999999,2.218390804597701,193,175.54499999999996,62.1,34.5,high
17255,32,2,287.21,2.9743589743589745,232,143.605,232.20000000000002,129.0,low
17256,99,2,239.99999999999997,8.8125,141,119.99999999999999,183.6,102.0,low
17259,140,2,592.7699999999998,3.306451612903226,410,296.3849999999999,198.0,110.0,medium
17262,44,5,1155.6000000000001,21.916666666666668,263,231.12000000000003,146.4,34.0,medium
17265,130,2,557.2199999999998,3.1023622047244093,394,278.6099999999999,36.9,20.5,high
17267,119,2,302.91999999999996,4.026315789473684,153,151.45999999999998,0.0,0.0,high
17268,99,4,236.6,36.666666666666664,220,59.15,77.70000000000002,21.5,high
17272,34,4,2129.27,15.385964912280702,1754,532.3175,126.00000000000001,33.5,medium
17277,219,2,1002.3499999999999,6.231884057971015,430,501.17499999999995,85.5,47.5,high
17282,122,3,1041.6100000000001,8.946808510638299,841,347.2033333333334,108.60000000000001,43.0,high
17284,52,6,1646.960000000002,4.671232876712328,1364,274.4933333333337,80.0,51.5,medium
17287,18,7,1030.3800000000006,4.508064516129032,559,147.19714285714295,86.80000000000001,48.0,low
17288,1,7,1408.3700000000015,8.30281690140845,1179,201.1957142857145,104.60000000000005,31.0,low
17289,23,3,944.1100000000005,4.684684684684685,520,314.7033333333335,117.0,1.0,medium
17293,22,8,1630.8800000000003,8.016,1002,203.86000000000004,82.69999999999999,30.5,low
17295,20,3,556.4499999999997,4.260869565217392,294,185.48333333333323,28.0,0.0,medium
17298,93,2,494.12,12.9,387,247.06,20.7,11.5,high
17299,3,4,648.4700000000001,11.894736842105264,678,162.11750000000004,75.5,41.0,low
17302,6,5,1126.7099999999998,7.2784810126582276,575,225.34199999999996,94.2,85.0,low
17306,2,19,4987.920000000002,43.75757575757576,2888,262.522105263158,31.900000000000002,19.0,low
17311,70,2,1245.7299999999998,15.072727272727272,829,622.8649999999999,214.20000000000002,119.0,low
17312,130,3,407.20000000000005,14.571428571428571,204,135.73333333333335,13.600000000000001,4.0,high
17314,16,8,2473.92,13.19083969465649,1728,309.24,87.9,25.0,low
17315,9,35,5896.129999999997,6.812775330396476,3093,168.46085714285707,15.600000000000001,8.0,medium
17317,38,3,1642.92,46.666666666666664,420,547.64,30.0,6.0,high
17320,92,3,1198.6999999999998,8.356164383561644,610,399.5666666666666,134.2,131.0,low
17323,7,7,920.8000000000006,3.879396984924623,772,131.54285714285723,68.60000000000001,42.0,low
17324,9,4,815.3300000000003,13.04,652,203.83250000000007,227.20000000000005,18.5,low
17329,6,2,534.35,4.303030303030303,142,267.175,270.0,150.0,low
17330,14,2,377.4,20.0,120,188.7,39.6,22.0,low
17334,294,2,267.18,23.0,253,133.59,5.4,3.0,high
17337,143,4,1956.9000000000024,2.339483394833948,1268,489.2250000000006,59.0,49.0,high
17338,9,8,6595.249999999995,4.145139813581891,3113,824.4062499999994,67.6,41.5,low
17339,86,2,269.36,16.88888888888889,152,134.68,243.0,135.0,low
17340,21,11,12202.379999999996,13.83046683046683,5629,1109.3072727272722,62.20000000000001,40.0,low
17341,148,3,779.65,2.6721311475409837,489,259.8833333333333,167.20000000000002,0.0,medium
17345,7,4,522.6699999999998,3.9770114942528734,346,130.66749999999996,93.0,0.0,medium
17346,3,14,2540.480000000001,3.3923240938166312,1591,181.46285714285722,60.7,15.0,low
17348,6,5,1139.1300000000008,6.255813953488372,1345,227.82600000000016,149.60000000000002,14.0,low
17350,37,2,891.0899999999999,10.540983606557377,643,445.54499999999996,4.5,2.5,high
17351,27,3,618.0500000000001,4.185185185185185,113,206.01666666666668,126.4,104.0,low
17353,121,2,633.5999999999999,48.0,384,316.79999999999995,22.5,12.5,high
17357,16,2,395.92999999999984,3.4,153,197.96499999999992,0.0,0.0,high
17358,295,2,366.77999999999986,3.4237288135593222,202,183.38999999999993,46.800000000000004,26.0,high
17360,9,3,585.0400000000003,2.537878787878788,335,195.01333333333343,132.8,0.0,medium
17361,41,3,472.65,5.413793103448276,157,157.54999999999998,130.6,105.0,low
17362,231,2,284.94,5.457142857142857,191,142.47,63.0,35.0,high
17364,7,8,3774.939999999995,6.274932614555256,2328,471.8674999999994,79.3,35.5,low
17365,4,8,4685.779999999995,9.612419700214133,4489,585.7224999999994,79.2,37.0,low
17368,15,8,1671.5900000000004,11.234234234234235,1247,208.94875000000005,80.9,34.5,low
17370,64,4,446.18,16.363636363636363,540,111.545,57.20000000000001,9.5,high
17371,9,3,421.7399999999998,1.7471264367816093,152,140.57999999999993,274.40000000000003,0.0,medium
17372,32,8,1329.480000000001,2.960474308300395,749,166.18500000000012,82.6,31.0,medium
17373,32,4,633.64,7.157894736842105,408,158.41,143.20000000000002,46.5,low
17374,210,2,495.7699999999999,3.0357142857142856,85,247.88499999999996,55.800000000000004,31.0,high
17375,191,3,384.35999999999984,5.318840579710145,367,128.11999999999995,99.4,49.0,high
17376,62,2,208.1,3.5833333333333335,86,104.05,216.0,120.0,low
17377,15,20,4129.469999999994,4.966507177033493,2076,206.4734999999997,47.70000000000001,8.0,medium
17381,16,28,6393.6900000000005,43.691588785046726,4675,228.34607142857143,29.200000000000003,7.5,medium
17384,11,2,336.1,5.866666666666666,88,168.05,179.1,99.5,low
17386,91,5,825.66,36.18181818181818,398,165.132,36.2,0.0,high
17387,11,2,783.61,6.948717948717949,542,391.805,11.700000000000001,6.5,medium
17388,69,4,355.93,13.6,204,88.9825,78.1,64.5,medium
17389,6,31,21595.06000000001,21.21875,4074,696.6148387096777,25.0,7.0,low
17391,155,2,180.0,48.0,144,90.0,0.0,0.0,high
17392,298,2,411.5799999999999,5.213114754098361,318,205.78999999999996,45.9,25.5,high
17396,31,7,4527.400000000001,41.15384615384615,1070,646.7714285714286,166.20000000000002,28.0,medium
17397,14,2,688.9599999999998,2.760869565217391,254,344.4799999999999,0.0,0.0,high
17398,106,3,653.1299999999999,8.157894736842104,310,217.70999999999995,84.80000000000001,44.0,high
17400,118,5,2090.8800000000015,5.150234741784038,1097,418.1760000000003,92.6,43.0,high
17402,22,11,2058.0099999999998,8.928571428571429,500,187.09181818181816,54.0,23.0,low
17404,17,12,11414.06,41.11340206185567,7976,951.1716666666666,53.60000000000001,30.0,low
17405,64,2,878.5600000000005,8.264705882352942,562,439.28000000000026,69.3,38.5,medium
17406,325,3,1855.3599999999994,6.964601769911504,787,618.4533333333331,26.400000000000002,0.0,high
17409,176,2,803.45,8.076923076923077,105,401.725,56.7,31.5,high
17410,8,5,1174.3699999999997,8.8125,564,234.87399999999994,86.20000000000002,21.0,low
17411,4,3,775.74,7.463414634146342,306,258.58,160.60000000000002,63.0,low
17412,15,6,1070.9399999999998,11.642857142857142,652,178.48999999999998,121.5,44.5,low
17414,35,2,103.08,34.0,204,51.54,126.9,70.5,low
17416,21,7,6815.360000000003,15.159851301115241,4078,973.6228571428576,70.4,32.0,low
17418,34,2,507.46000000000004,9.633333333333333,289,253.73000000000002,252.9,140.5,low
17419,3,12,4106.57,9.106796116504855,1876,342.21416666666664,74.4,17.0,low
17420,42,3,581.2300000000001,8.833333333333334,265,193.74333333333337,185.60000000000002,120.0,low
17422,8,6,1998.17,17.273504273504273,2021,333.02833333333336,75.5,44.5,low
17423,38,2,702.0900000000004,15.807692307692308,411,351.0450000000002,153.9,85.5,low
17425,11,2,729.1699999999995,9.465116279069768,407,364.58499999999975,36.9,20.5,low
17426,83,4,4074.429999999997,11.243362831858407,2541,1018.6074999999993,99.4,42.0,medium
17428,14,27,15222.689999999999,20.276923076923076,6590,563.8033333333333,28.5,14.0,low
17429,120,3,605.8800000000001,15.58974358974359,608,201.96000000000004,51.400000000000006,33.0,high
17430,24,2,262.16,13.571428571428571,190,131.08,298.8,166.0,low
17432,10,2,354.76000000000005,4.3125,207,177.38000000000002,17.1,9.5,medium
17434,1,6,2109.9900000000007,12.025210084033613,1431,351.66500000000013,24.0,10.0,low
17440,148,3,156.0,34.8,174,52.0,72.0,0.0,high
17442,28,6,2243.580000000001,11.08148148148148,1496,373.9300000000001,62.5,49.0,low
17444,143,2,2314.4100000000008,14.0,1876,1157.2050000000004,18.900000000000002,10.5,high
17446,168,2,120.9,22.0,198,60.45,119.7,66.5,high
17447,32,2,537.33,12.305555555555555,443,268.665,27.900000000000002,15.5,high
17449,37,6,2064.8,4.488479262672811,974,344.1333333333334,107.5,48.5,low
17450,2,45,40308.09999999993,39.2710843373494,13038,895.735555555554,24.6,2.0,low
17451,7,6,1428.4199999999998,12.057471264367816,1049,238.06999999999996,34.0,23.0,low
17453,9,2,514.6700000000001,11.526315789473685,219,257.33500000000004,41.4,23.0,low
17454,184,4,520.1300000000002,3.9836065573770494,243,130.03250000000006,63.5,50.5,high
17457,118,5,1405.6100000000001,29.105263157894736,553,281.122,69.2,47.0,high
17459,35,2,646.32,4.621621621621622,513,323.16,14.4,8.0,high
17460,86,6,622.1799999999998,8.137931034482758,236,103.69666666666664,92.0,46.0,medium
17461,14,3,749.1899999999997,7.18018018018018,797,249.7299999999999,4.800000000000001,0.0,high
17462,52,2,703.8799999999999,8.407407407407407,227,351.93999999999994,200.70000000000002,111.5,low
17463,8,5,1852.5000000000018,5.093023255813954,1095,370.50000000000034,107.2,57.0,low
17466,2,2,736.6800000000003,7.463414634146342,306,368.34000000000015,61.2,34.0,low
17468,2,2,137.0,23.2,116,68.5,3.6,2.0,low
17469,8,5,1871.5699999999995,8.943181818181818,787,374.3139999999999,52.8,47.0,low
17470,36,5,1101.4900000000002,20.55128205128205,1603,220.29800000000006,107.4,82.0,low
17472,183,3,702.2200000000001,2.552486187845304,462,234.07333333333338,79.0,11.0,high
17481,7,3,1050.7900000000002,11.514705882352942,783,350.2633333333334,49.6,20.0,low
17483,57,3,414.04,9.095238095238095,191,138.01333333333335,64.0,48.0,medium
17489,50,2,376.63999999999993,14.758620689655173,428,188.31999999999996,137.70000000000002,76.5,low
17490,55,4,1305.5799999999997,10.923076923076923,568,326.3949999999999,69.20000000000002,8.0,medium
17491,6,9,2846.5500000000006,15.648936170212766,1471,316.2833333333334,66.4,37.0,low
17500,9,3,195.5,3.4,17,65.16666666666667,6.0,6.0,high
17501,212,2,290.34999999999997,8.88888888888889,160,145.17499999999998,0.0,0.0,high
17502,1,4,678.5999999999999,13.428571428571429,376,169.64999999999998,9.100000000000001,4.0,low
17504,198,9,2990.1500000000005,12.661417322834646,1608,332.23888888888894,36.400000000000006,2.0,high
